Notes,State,Race,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
,South Dakota,Black or African American,2007,2007,11082
,South Dakota,Black or African American,2008,2008,11798
,South Dakota,Black or African American,2009,2009,12745
,South Dakota,Black or African American,2010,2010,13770
,South Dakota,Black or African American,2011,2011,14749
,South Dakota,Black or African American,2012,2012,17052
,South Dakota,Black or African American,2013,2013,18150
,South Dakota,Black or African American,2014,2014,18780
,South Dakota,Black or African American,2015,2015,19679
,South Dakota,Black or African American,2016,2016,21693
,South Dakota,Black or African American,2017,2017,23768
,South Dakota,Black or African American,2018,2018,25429
Total,South Dakota,Black or African American,,,303885
,South Dakota,White,1990,1990,640530
,South Dakota,White,1991,1991,645766
,South Dakota,White,1992,1992,652683
,South Dakota,White,1993,1993,661083
,South Dakota,White,1994,1994,668605
,South Dakota,White,1995,1995,674690
,South Dakota,White,1996,1996,675993
,South Dakota,White,1997,1997,676207
,South Dakota,White,1998,1998,676446
,South Dakota,White,1999,1999,678197
,South Dakota,White,2000,2000,679183
,South Dakota,White,2001,2001,679387
,South Dakota,White,2002,2002,679515
,South Dakota,White,2003,2003,681095
,South Dakota,White,2004,2004,685440
,South Dakota,White,2005,2005,688470
,South Dakota,White,2006,2006,693610
,South Dakota,White,2007,2007,699485
,South Dakota,White,2008,2008,704618
,South Dakota,White,2009,2009,709532
,South Dakota,White,2010,2010,716071
,South Dakota,White,2011,2011,720579
,South Dakota,White,2012,2012,725807
,South Dakota,White,2013,2013,731779
,South Dakota,White,2014,2014,736544
,South Dakota,White,2015,2015,738778
,South Dakota,White,2016,2016,743077
,South Dakota,White,2017,2017,749508
,South Dakota,White,2018,2018,755314
Total,South Dakota,White,,,20167992
Total,South Dakota,,,,22688499
,Tennessee,American Indian or Alaska Native,1990,1990,9587
,Tennessee,American Indian or Alaska Native,1991,1991,9825
,Tennessee,American Indian or Alaska Native,1992,1992,10132
,Tennessee,American Indian or Alaska Native,1993,1993,10720
,Tennessee,American Indian or Alaska Native,1994,1994,11330
,Tennessee,American Indian or Alaska Native,1995,1995,11806
,Tennessee,American Indian or Alaska Native,1996,1996,12622
,Tennessee,American Indian or Alaska Native,1997,1997,13193
,Tennessee,American Indian or Alaska Native,1998,1998,13684
,Tennessee,American Indian or Alaska Native,1999,1999,14433
,Tennessee,American Indian or Alaska Native,2000,2000,17151
,Tennessee,American Indian or Alaska Native,2001,2001,18369
,Tennessee,American Indian or Alaska Native,2002,2002,19274
,Tennessee,American Indian or Alaska Native,2003,2003,20160
,Tennessee,American Indian or Alaska Native,2004,2004,21280
,Tennessee,American Indian or Alaska Native,2005,2005,22303
,Tennessee,American Indian or Alaska Native,2006,2006,23415
,Tennessee,American Indian or Alaska Native,2007,2007,25402
,Tennessee,American Indian or Alaska Native,2008,2008,26659
,Tennessee,American Indian or Alaska Native,2009,2009,27852
,Tennessee,American Indian or Alaska Native,2010,2010,28338
,Tennessee,American Indian or Alaska Native,2011,2011,28915
,Tennessee,American Indian or Alaska Native,2012,2012,29727
,Tennessee,American Indian or Alaska Native,2013,2013,30321
,Tennessee,American Indian or Alaska Native,2014,2014,31018
,Tennessee,American Indian or Alaska Native,2015,2015,31760
,Tennessee,American Indian or Alaska Native,2016,2016,32540
,Tennessee,American Indian or Alaska Native,2017,2017,33461
,Tennessee,American Indian or Alaska Native,2018,2018,34346
Total,Tennessee,American Indian or Alaska Native,,,619623
,Tennessee,Asian or Pacific Islander,1990,1990,32094
,Tennessee,Asian or Pacific Islander,1991,1991,33932
,Tennessee,Asian or Pacific Islander,1992,1992,36195
,Tennessee,Asian or Pacific Islander,1993,1993,39396
,Tennessee,Asian or Pacific Islander,1994,1994,42971
,Tennessee,Asian or Pacific Islander,1995,1995,46571
,Tennessee,Asian or Pacific Islander,1996,1996,50356
,Tennessee,Asian or Pacific Islander,1997,1997,52975
,Tennessee,Asian or Pacific Islander,1998,1998,56059
,Tennessee,Asian or Pacific Islander,1999,1999,59155
,Tennessee,Asian or Pacific Islander,2000,2000,65370
,Tennessee,Asian or Pacific Islander,2001,2001,68608
,Tennessee,Asian or Pacific Islander,2002,2002,72591
,Tennessee,Asian or Pacific Islander,2003,2003,76668
,Tennessee,Asian or Pacific Islander,2004,2004,81290
,Tennessee,Asian or Pacific Islander,2005,2005,86159
,Tennessee,Asian or Pacific Islander,2006,2006,91243
,Tennessee,Asian or Pacific Islander,2007,2007,96100
,Tennessee,Asian or Pacific Islander,2008,2008,99772
,Tennessee,Asian or Pacific Islander,2009,2009,103812
,Tennessee,Asian or Pacific Islander,2010,2010,107482
,Tennessee,Asian or Pacific Islander,2011,2011,112780
,Tennessee,Asian or Pacific Islander,2012,2012,117601
,Tennessee,Asian or Pacific Islander,2013,2013,122299
,Tennessee,Asian or Pacific Islander,2014,2014,126349
,Tennessee,Asian or Pacific Islander,2015,2015,131239
,Tennessee,Asian or Pacific Islander,2016,2016,135691
,Tennessee,Asian or Pacific Islander,2017,2017,140778
,Tennessee,Asian or Pacific Islander,2018,2018,145794
Total,Tennessee,Asian or Pacific Islander,,,2431330
,Tennessee,Black or African American,1990,1990,782830
,Tennessee,Black or African American,1991,1991,798638
,Tennessee,Black or African American,1992,1992,818018
,Tennessee,Black or African American,1993,1993,839270
,Tennessee,Black or African American,1994,1994,858370
,Tennessee,Black or African American,1995,1995,875270
,Tennessee,Black or African American,1996,1996,892896
,Tennessee,Black or African American,1997,1997,908434
,Tennessee,Black or African American,1998,1998,924468
,Tennessee,Black or African American,1999,1999,939791
,Tennessee,Black or African American,2000,2000,953877
,Tennessee,Black or African American,2001,2001,967178
,Tennessee,Black or African American,2002,2002,980256
,Tennessee,Black or African American,2003,2003,993443
,Tennessee,Black or African American,2004,2004,1009077
,Tennessee,Black or African American,2005,2005,1026372
,Tennessee,Black or African American,2006,2006,1047600
,Tennessee,Black or African American,2007,2007,1062187
,Tennessee,Black or African American,2008,2008,1074684
,Tennessee,Black or African American,2009,2009,1087674
,Tennessee,Black or African American,2010,2010,1100956
,Tennessee,Black or African American,2011,2011,1113781
,Tennessee,Black or African American,2012,2012,1130004
,Tennessee,Black or African American,2013,2013,1141820
,Tennessee,Black or African American,2014,2014,1154160
,Tennessee,Black or African American,2015,2015,1165483
,Tennessee,Black or African American,2016,2016,1176019
,Tennessee,Black or African American,2017,2017,1188604
,Tennessee,Black or African American,2018,2018,1198663
Total,Tennessee,Black or African American,,,29209823
,Tennessee,White,1990,1990,4069981
,Tennessee,White,1991,1991,4124192
,Tennessee,White,1992,1992,4185397
,Tennessee,White,1993,1993,4248198
,Tennessee,White,1994,1994,4318767
,Tennessee,White,1995,1995,4393289
,Tennessee,White,1996,1996,4460769
,Tennessee,White,1997,1997,4524631
,Tennessee,White,1998,1998,4575834
,Tennessee,White,1999,1999,4625327
,Tennessee,White,2000,2000,4667321
,Tennessee,White,2001,2001,4696634
,Tennessee,White,2002,2002,4723797
,Tennessee,White,2003,2003,4757541
,Tennessee,White,2004,2004,4799162
,Tennessee,White,2005,2005,4856223
,Tennessee,White,2006,2006,4926508
,Tennessee,White,2007,2007,4992038
,Tennessee,White,2008,2008,5046296
,Tennessee,White,2009,2009,5086681
,Tennessee,White,2010,2010,5118525
,Tennessee,White,2011,2011,5141934
,Tennessee,White,2012,2012,5173949
,Tennessee,White,2013,2013,5198992
,Tennessee,White,2014,2014,5229299
,Tennessee,White,2015,2015,5262326
,Tennessee,White,2016,2016,5300761
,Tennessee,White,2017,2017,5345951
,Tennessee,White,2018,2018,5391207
Total,Tennessee,White,,,139241530
Total,Tennessee,,,,171502306
,Texas,American Indian or Alaska Native,1990,1990,71086
,Texas,American Indian or Alaska Native,1991,1991,75749
,Texas,American Indian or Alaska Native,1992,1992,81452
,Texas,American Indian or Alaska Native,1993,1993,87666
,Texas,American Indian or Alaska Native,1994,1994,93978
,Texas,American Indian or Alaska Native,1995,1995,100736
,Texas,American Indian or Alaska Native,1996,1996,109062
,Texas,American Indian or Alaska Native,1997,1997,117310
,Texas,American Indian or Alaska Native,1998,1998,126040
,Texas,American Indian or Alaska Native,1999,1999,135363
,Texas,American Indian or Alaska Native,2000,2000,152791
,Texas,American Indian or Alaska Native,2001,2001,161234
,Texas,American Indian or Alaska Native,2002,2002,169564
,Texas,American Indian or Alaska Native,2003,2003,178367
,Texas,American Indian or Alaska Native,2004,2004,188400
,Texas,American Indian or Alaska Native,2005,2005,199396
,Texas,American Indian or Alaska Native,2006,2006,212915
,Texas,American Indian or Alaska Native,2007,2007,227411
,Texas,American Indian or Alaska Native,2008,2008,243884
,Texas,American Indian or Alaska Native,2009,2009,261852
,Texas,American Indian or Alaska Native,2010,2010,276734
,Texas,American Indian or Alaska Native,2011,2011,281680
,Texas,American Indian or Alaska Native,2012,2012,287109
,Texas,American Indian or Alaska Native,2013,2013,292710
,Texas,American Indian or Alaska Native,2014,2014,298888
,Texas,American Indian or Alaska Native,2015,2015,304964
,Texas,American Indian or Alaska Native,2016,2016,310294
,Texas,American Indian or Alaska Native,2017,2017,316433
,Texas,American Indian or Alaska Native,2018,2018,322926
Total,Texas,American Indian or Alaska Native,,,5685994
,Texas,Asian or Pacific Islander,1990,1990,334032
,Texas,Asian or Pacific Islander,1991,1991,358767
,Texas,Asian or Pacific Islander,1992,1992,387832
,Texas,Asian or Pacific Islander,1993,1993,417479
,Texas,Asian or Pacific Islander,1994,1994,444937
,Texas,Asian or Pacific Islander,1995,1995,474106
,Texas,Asian or Pacific Islander,1996,1996,507137
,Texas,Asian or Pacific Islander,1997,1997,538531
,Texas,Asian or Pacific Islander,1998,1998,568864
,Texas,Asian or Pacific Islander,1999,1999,602951
,Texas,Asian or Pacific Islander,2000,2000,643582
,Texas,Asian or Pacific Islander,2001,2001,684712
,Texas,Asian or Pacific Islander,2002,2002,726265
,Texas,Asian or Pacific Islander,2003,2003,764885
,Texas,Asian or Pacific Islander,2004,2004,802430
,Texas,Asian or Pacific Islander,2005,2005,844072
,Texas,Asian or Pacific Islander,2006,2006,895701
,Texas,Asian or Pacific Islander,2007,2007,948153
,Texas,Asian or Pacific Islander,2008,2008,1000104
,Texas,Asian or Pacific Islander,2009,2009,1051726
,Texas,Asian or Pacific Islander,2010,2010,1099783
,Texas,Asian or Pacific Islander,2011,2011,1146821
,Texas,Asian or Pacific Islander,2012,2012,1203287
,Texas,Asian or Pacific Islander,2013,2013,1262523
,Texas,Asian or Pacific Islander,2014,2014,1336955
,Texas,Asian or Pacific Islander,2015,2015,1415436
,Texas,Asian or Pacific Islander,2016,2016,1486421
,Texas,Asian or Pacific Islander,2017,2017,1551562
,Texas,Asian or Pacific Islander,2018,2018,1614008
Total,Texas,Asian or Pacific Islander,,,25113062
,Texas,Black or African American,1990,1990,2055356
,Texas,Black or African American,1991,1991,2097163
,Texas,Black or African American,1992,1992,2140131
,Texas,Black or African American,1993,1993,2190589
,Texas,Black or African American,1994,1994,2239106
,Texas,Black or African American,1995,1995,2292393
,Texas,Black or African American,1996,1996,2335740
,Texas,Black or African American,1997,1997,2377071
,Texas,Black or African American,1998,1998,2419724
,Texas,Black or African American,1999,1999,2461293
,Texas,Black or African American,2000,2000,2498467
,Texas,Black or African American,2001,2001,2551645
,Texas,Black or African American,2002,2002,2602237
,Texas,Black or African American,2003,2003,2646739
,Texas,Black or African American,2004,2004,2697339
,Texas,Black or African American,2005,2005,2753898
,Texas,Black or African American,2006,2006,2904002
,Texas,Black or African American,2007,2007,2962118
,Texas,Black or African American,2008,2008,3027152
,Texas,Black or African American,2009,2009,3101293
,Texas,Black or African American,2010,2010,3169874
,Texas,Black or African American,2011,2011,3231583
,Texas,Black or African American,2012,2012,3306215
,Texas,Black or African American,2013,2013,3378131
,Texas,Black or African American,2014,2014,3462836
,Texas,Black or African American,2015,2015,3553873
,Texas,Black or African American,2016,2016,3641536
,Texas,Black or African American,2017,2017,3723355
,Texas,Black or African American,2018,2018,3803248
Total,Texas,Black or African American,,,81624107
,Texas,White,1990,1990,14596281
,Texas,White,1991,1991,14866326
,Texas,White,1992,1992,15150323
,Texas,White,1993,1993,15465878
,Texas,White,1994,1994,15786041
,Texas,White,1995,1995,16091516
,Texas,White,1996,1996,16388403
,Texas,White,1997,1997,16707405
,Texas,White,1998,1998,17042903
,Texas,White,1999,1999,17358613
,Texas,White,2000,2000,17649659
,Texas,White,2001,2001,17922031
,Texas,White,2002,2002,18192259
,Texas,White,2003,2003,18440940
,Texas,White,2004,2004,18705854
,Texas,White,2005,2005,18980757
,Texas,White,2006,2006,19346962
,Texas,White,2007,2007,19694301
,Texas,White,2008,2008,20037899
,Texas,White,2009,2009,20386890
,Texas,White,2010,2010,20696288
,Texas,White,2011,2011,20986143
,Texas,White,2012,2012,21293009
,Texas,White,2013,2013,21556100
,Texas,White,2014,2014,21878463
,Texas,White,2015,2015,22212541
,Texas,White,2016,2016,22499241
,Texas,White,2017,2017,22731367
,Texas,White,2018,2018,22961663
Total,Texas,White,,,545626056
Total,Texas,,,,658049219
,Utah,American Indian or Alaska Native,1990,1990,25315
,Utah,American Indian or Alaska Native,1991,1991,26180
,Utah,American Indian or Alaska Native,1992,1992,26787
,Utah,American Indian or Alaska Native,1993,1993,27680
,Utah,American Indian or Alaska Native,1994,1994,29153
,Utah,American Indian or Alaska Native,1995,1995,29794
,Utah,American Indian or Alaska Native,1996,1996,30303
,Utah,American Indian or Alaska Native,1997,1997,30989
,Utah,American Indian or Alaska Native,1998,1998,31960
,Utah,American Indian or Alaska Native,1999,1999,32689
,Utah,American Indian or Alaska Native,2000,2000,33898
,Utah,American Indian or Alaska Native,2001,2001,34428
,Utah,American Indian or Alaska Native,2002,2002,35334
,Utah,American Indian or Alaska Native,2003,2003,35962
